ticket_id,support_user_id,subject,priority,status,created_at,resolved_at
TKT_002100,SUP_001020,Billing discrepancy,urgent,solved,2022-09-01T00:00:00,
TKT_002101,SUP_001020,Feature request: bulk export,medium,solved,2023-07-11T00:00:00,2023-04-14T00:00:00
TKT_002102,SUP_001021,Question about pricing,low,pending,2023-10-06T00:00:00,2024-02-07T00:00:00
TKT_002103,SUP_001021,Performance degradation,medium,solved,2023-08-11T00:00:00,2024-02-25T00:00:00
TKT_002104,SUP_001021,Data not syncing,medium,open,2024-02-27T00:00:00,
TKT_002105,SUP_001022,Performance degradation,medium,closed,2022-09-28T00:00:00,2022-07-24T00:00:00
TKT_002106,SUP_001022,Billing discrepancy,medium,pending,2022-07-24T00:00:00,2023-03-14T00:00:00
TKT_002107,SUP_001022,Billing discrepancy,medium,pending,2023-02-12T00:00:00,
TKT_002108,SUP_001023,Billing discrepancy,medium,pending,2024-06-10T00:00:00,2024-03-22T00:00:00
TKT_002109,SUP_001023,Need to update payment method,low,open,2024-10-01T00:00:00,
TKT_002110,SUP_001024,Billing discrepancy,medium,closed,2023-05-07T00:00:00,
TKT_002111,SUP_001024,Performance degradation,medium,closed,2023-03-09T00:00:00,2023-04-28T00:00:00
TKT_002112,SUP_001025,Account access issue,high,solved,2022-08-08T00:00:00,2023-04-06T00:00:00
TKT_002113,SUP_001025,Billing discrepancy,high,open,2022-09-24T00:00:00,
TKT_002114,SUP_001025,API rate limit exceeded,medium,pending,2022-08-28T00:00:00,2022-07-02T00:00:00
TKT_002115,SUP_001026,Billing discrepancy,low,solved,2022-11-28T00:00:00,2023-01-21T00:00:00
TKT_002116,SUP_001026,Integration not working,medium,closed,2023-05-18T00:00:00,2022-11-11T00:00:00
TKT_002117,SUP_001026,Billing discrepancy,medium,solved,2022-12-29T00:00:00,2022-11-18T00:00:00
TKT_002118,SUP_001027,Billing discrepancy,medium,pending,2022-08-11T00:00:00,2023-04-21T00:00:00
TKT_002119,SUP_001028,Data not syncing,low,solved,2024-06-02T00:00:00,2024-08-18T00:00:00
TKT_002120,SUP_001028,Question about pricing,high,solved,2024-10-14T00:00:00,2024-10-13T00:00:00
TKT_002121,SUP_001029,Data not syncing,medium,closed,2022-09-28T00:00:00,2023-02-20T00:00:00
TKT_002122,SUP_001029,Account access issue,medium,closed,2022-06-28T00:00:00,2022-05-07T00:00:00
TKT_002123,SUP_001029,Question about pricing,high,open,2022-05-09T00:00:00,
TKT_002124,SUP_001030,Billing discrepancy,medium,solved,2022-12-12T00:00:00,2023-04-12T00:00:00
TKT_002125,SUP_001031,Cannot login to dashboard,medium,closed,2024-08-31T00:00:00,2024-02-17T00:00:00
TKT_002126,SUP_001031,Cannot login to dashboard,medium,open,2024-04-18T00:00:00,2024-09-02T00:00:00
TKT_002127,SUP_001031,Performance degradation,urgent,open,2024-07-27T00:00:00,2024-09-21T00:00:00
TKT_002128,SUP_001032,Integration not working,medium,open,2023-11-20T00:00:00,2023-02-04T00:00:00
TKT_002129,SUP_001032,Need to update payment method,high,solved,2023-08-24T00:00:00,
TKT_002130,SUP_001033,Cannot login to dashboard,medium,solved,2022-06-19T00:00:00,2022-07-21T00:00:00
TKT_002131,SUP_001034,Integration not working,medium,open,2022-09-11T00:00:00,
TKT_002132,SUP_001034,Question about pricing,urgent,pending,2022-10-18T00:00:00,2022-08-11T00:00:00
TKT_002133,SUP_001035,Data not syncing,low,solved,2024-04-18T00:00:00,2024-05-06T00:00:00
TKT_002134,SUP_001036,Cannot login to dashboard,low,solved,2022-06-24T00:00:00,2022-08-15T00:00:00
TKT_002135,SUP_001037,Integration not working,urgent,solved,2024-04-16T00:00:00,2024-07-04T00:00:00
TKT_002136,SUP_001038,Billing discrepancy,low,closed,2023-06-12T00:00:00,2024-01-24T00:00:00
TKT_002137,SUP_001039,Performance degradation,medium,solved,2022-12-25T00:00:00,2022-11-04T00:00:00
TKT_002138,SUP_001039,Feature request: bulk export,high,solved,2022-08-29T00:00:00,2022-12-29T00:00:00
TKT_002139,SUP_001039,Data not syncing,low,open,2022-12-20T00:00:00,2022-06-04T00:00:00
TKT_002140,SUP_001040,API rate limit exceeded,medium,pending,2022-12-12T00:00:00,2022-11-14T00:00:00
TKT_002141,SUP_001040,Need to update payment method,high,pending,2023-01-28T00:00:00,2022-11-22T00:00:00
TKT_002142,SUP_001040,Performance degradation,medium,solved,2022-06-18T00:00:00,2023-03-10T00:00:00
TKT_002143,SUP_001041,Data not syncing,high,solved,2024-01-02T00:00:00,
TKT_002144,SUP_001041,Question about pricing,high,open,2023-07-04T00:00:00,
TKT_002145,SUP_001042,API rate limit exceeded,low,open,2024-02-07T00:00:00,
TKT_002146,SUP_001042,Feature request: bulk export,medium,closed,2024-01-09T00:00:00,2024-05-06T00:00:00
TKT_002147,SUP_001043,Data not syncing,high,open,2024-05-11T00:00:00,
TKT_002148,SUP_001044,Cannot login to dashboard,medium,pending,2023-02-06T00:00:00,2022-06-12T00:00:00
TKT_002149,SUP_001044,Need to update payment method,medium,open,2022-10-24T00:00:00,
TKT_002150,SUP_001044,Cannot login to dashboard,low,solved,2023-04-17T00:00:00,2022-11-03T00:00:00
TKT_002151,SUP_001045,API rate limit exceeded,medium,solved,2023-07-05T00:00:00,2023-01-16T00:00:00
TKT_002152,SUP_001045,Account access issue,urgent,solved,2023-04-04T00:00:00,
TKT_002153,SUP_001046,Performance degradation,urgent,open,2023-09-30T00:00:00,2023-04-07T00:00:00
TKT_002154,SUP_001046,Feature request: bulk export,medium,pending,2023-02-17T00:00:00,2023-05-04T00:00:00
TKT_002155,SUP_001047,Performance degradation,low,solved,2024-06-15T00:00:00,2023-07-07T00:00:00
TKT_002156,SUP_001047,Billing discrepancy,urgent,pending,2024-04-21T00:00:00,
TKT_002157,SUP_001047,Question about pricing,urgent,closed,2023-08-12T00:00:00,
TKT_002158,SUP_001048,Account access issue,medium,pending,2023-07-15T00:00:00,2023-07-18T00:00:00
TKT_002159,SUP_001048,Performance degradation,medium,open,2023-04-27T00:00:00,
TKT_002160,SUP_001049,API rate limit exceeded,low,open,2024-05-23T00:00:00,2024-04-27T00:00:00
TKT_002161,SUP_001049,Question about pricing,medium,pending,2023-12-03T00:00:00,2023-11-04T00:00:00
TKT_002162,SUP_001049,Account access issue,medium,solved,2024-08-14T00:00:00,2024-01-26T00:00:00
TKT_002163,SUP_001050,API rate limit exceeded,medium,solved,2024-01-29T00:00:00,
TKT_002164,SUP_001050,Cannot login to dashboard,medium,solved,2024-08-23T00:00:00,2024-07-08T00:00:00
TKT_002165,SUP_001050,Question about pricing,medium,solved,2024-05-28T00:00:00,2024-02-04T00:00:00
TKT_002166,SUP_001051,Need to update payment method,medium,open,2023-02-12T00:00:00,
TKT_002167,SUP_001051,Data not syncing,medium,solved,2023-10-01T00:00:00,2023-04-21T00:00:00
TKT_002168,SUP_001051,Feature request: bulk export,medium,pending,2023-09-23T00:00:00,
TKT_002169,SUP_001052,Feature request: bulk export,high,solved,2024-12-08T00:00:00,2024-10-11T00:00:00
TKT_002170,SUP_001053,Need to update payment method,medium,solved,2023-05-08T00:00:00,
TKT_002171,SUP_001054,Performance degradation,low,solved,2022-09-02T00:00:00,2023-03-23T00:00:00
TKT_002172,SUP_001054,Integration not working,medium,open,2023-04-05T00:00:00,2022-09-12T00:00:00
TKT_002173,SUP_001054,Need to update payment method,medium,closed,2023-02-06T00:00:00,2022-12-01T00:00:00
TKT_002174,SUP_001055,Cannot login to dashboard,medium,solved,2023-05-17T00:00:00,
TKT_002175,SUP_001056,Integration not working,low,open,2023-08-14T00:00:00,2023-12-30T00:00:00
TKT_002176,SUP_001056,Account access issue,urgent,solved,2023-12-19T00:00:00,2024-01-12T00:00:00
TKT_002177,SUP_001056,Data not syncing,low,closed,2024-01-16T00:00:00,2023-09-26T00:00:00
TKT_002178,SUP_001057,Integration not working,high,solved,2023-03-09T00:00:00,2022-12-20T00:00:00
TKT_002179,SUP_001057,Performance degradation,medium,pending,2023-01-20T00:00:00,
TKT_002180,SUP_001057,Cannot login to dashboard,high,open,2023-04-25T00:00:00,2023-04-08T00:00:00
TKT_002181,SUP_001058,Account access issue,urgent,solved,2022-10-15T00:00:00,
TKT_002182,SUP_001058,Integration not working,high,open,2022-10-10T00:00:00,
TKT_002183,SUP_001058,Data not syncing,medium,pending,2023-03-19T00:00:00,
TKT_002184,SUP_001059,Account access issue,medium,closed,2023-07-07T00:00:00,2023-06-15T00:00:00
TKT_002185,SUP_001060,Integration not working,medium,solved,2023-07-26T00:00:00,2024-07-23T00:00:00
TKT_002186,SUP_001061,API rate limit exceeded,high,pending,2023-11-08T00:00:00,
TKT_002187,SUP_001061,Question about pricing,medium,open,2023-03-06T00:00:00,2023-07-03T00:00:00
TKT_002188,SUP_001062,Billing discrepancy,high,pending,2024-01-20T00:00:00,2023-06-16T00:00:00
TKT_002189,SUP_001063,Cannot login to dashboard,medium,solved,2023-11-22T00:00:00,
TKT_002190,SUP_001063,Integration not working,urgent,solved,2024-07-30T00:00:00,2024-01-09T00:00:00
TKT_002191,SUP_001064,Integration not working,medium,closed,2022-06-06T00:00:00,
TKT_002192,SUP_001064,Billing discrepancy,urgent,open,2023-01-18T00:00:00,
TKT_002193,SUP_001064,Need to update payment method,medium,solved,2022-12-01T00:00:00,2022-11-06T00:00:00
TKT_002194,SUP_001065,Account access issue,medium,solved,2023-11-10T00:00:00,
TKT_002195,SUP_001066,API rate limit exceeded,low,solved,2023-07-22T00:00:00,2022-12-27T00:00:00
TKT_002196,SUP_001067,Integration not working,urgent,solved,2023-11-19T00:00:00,2023-10-16T00:00:00
TKT_002197,SUP_001068,API rate limit exceeded,low,open,2023-04-11T00:00:00,2022-07-21T00:00:00
TKT_002198,SUP_001068,Need to update payment method,low,pending,2023-01-23T00:00:00,
TKT_002199,SUP_001068,Need to update payment method,low,pending,2022-08-10T00:00:00,
TKT_002200,SUP_001069,Performance degradation,high,solved,2023-11-11T00:00:00,2024-02-23T00:00:00
TKT_002201,SUP_001069,Integration not working,medium,solved,2024-01-31T00:00:00,2024-05-05T00:00:00
TKT_002202,SUP_001069,Need to update payment method,medium,solved,2024-03-13T00:00:00,2023-12-30T00:00:00
TKT_002203,SUP_001070,Performance degradation,low,solved,2023-02-21T00:00:00,2023-07-01T00:00:00
TKT_002204,SUP_001071,Data not syncing,high,solved,2023-04-30T00:00:00,
TKT_002205,SUP_001071,Billing discrepancy,urgent,solved,2023-04-22T00:00:00,
TKT_002206,SUP_001071,Account access issue,medium,closed,2024-01-01T00:00:00,2023-03-31T00:00:00
TKT_002207,SUP_001072,Data not syncing,high,solved,2023-08-15T00:00:00,2023-10-03T00:00:00
TKT_002208,SUP_001072,Feature request: bulk export,medium,closed,2023-05-25T00:00:00,2024-03-16T00:00:00
TKT_002209,SUP_001073,Question about pricing,urgent,closed,2023-02-12T00:00:00,
TKT_002210,SUP_001073,Need to update payment method,urgent,pending,2023-11-08T00:00:00,2023-08-21T00:00:00
TKT_002211,SUP_001074,Integration not working,medium,solved,2023-06-16T00:00:00,2023-02-24T00:00:00
TKT_002212,SUP_001075,Feature request: bulk export,high,open,2022-07-28T00:00:00,2023-01-04T00:00:00
TKT_002213,SUP_001075,API rate limit exceeded,medium,pending,2022-11-25T00:00:00,2023-06-08T00:00:00
TKT_002214,SUP_001075,Billing discrepancy,medium,pending,2023-06-14T00:00:00,
TKT_002215,SUP_001076,Feature request: bulk export,low,solved,2022-03-11T00:00:00,2022-07-09T00:00:00
TKT_002216,SUP_001076,Data not syncing,high,open,2022-12-10T00:00:00,2023-02-05T00:00:00
TKT_002217,SUP_001077,Feature request: bulk export,high,open,2023-03-12T00:00:00,2022-11-26T00:00:00
TKT_002218,SUP_001077,Cannot login to dashboard,high,pending,2022-10-26T00:00:00,2023-08-22T00:00:00
TKT_002219,SUP_001077,Data not syncing,high,solved,2023-08-27T00:00:00,2023-01-11T00:00:00
TKT_002220,SUP_001078,Question about pricing,low,pending,2023-04-03T00:00:00,
TKT_002221,SUP_001079,Need to update payment method,medium,solved,2024-02-27T00:00:00,2024-02-15T00:00:00
TKT_002222,SUP_001080,Billing discrepancy,medium,closed,2023-07-22T00:00:00,2022-10-09T00:00:00
TKT_002223,SUP_001080,Performance degradation,low,solved,2023-05-02T00:00:00,2022-10-16T00:00:00
TKT_002224,SUP_001080,Performance degradation,urgent,pending,2023-05-11T00:00:00,2022-11-03T00:00:00
TKT_002225,SUP_001081,Account access issue,high,solved,2022-08-23T00:00:00,2023-06-22T00:00:00
TKT_002226,SUP_001081,Account access issue,high,solved,2022-11-01T00:00:00,2022-12-16T00:00:00
TKT_002227,SUP_001081,Data not syncing,medium,solved,2022-11-15T00:00:00,2023-02-24T00:00:00
TKT_002228,SUP_001082,Integration not working,urgent,open,2024-05-15T00:00:00,2024-10-28T00:00:00
TKT_002229,SUP_001083,Need to update payment method,medium,closed,2023-01-28T00:00:00,2023-02-21T00:00:00
TKT_002230,SUP_001083,Account access issue,medium,solved,2022-12-05T00:00:00,2022-09-29T00:00:00
TKT_002231,SUP_001083,Account access issue,low,solved,2023-07-29T00:00:00,
TKT_002232,SUP_001084,Need to update payment method,medium,pending,2023-08-07T00:00:00,2024-04-24T00:00:00
TKT_002233,SUP_001084,Cannot login to dashboard,medium,closed,2023-10-02T00:00:00,2023-08-24T00:00:00
TKT_002234,SUP_001085,Cannot login to dashboard,urgent,solved,2023-01-20T00:00:00,2023-11-04T00:00:00
TKT_002235,SUP_001086,Data not syncing,low,solved,2023-09-06T00:00:00,2023-02-13T00:00:00
TKT_002236,SUP_001086,Need to update payment method,low,open,2023-08-31T00:00:00,
TKT_002237,SUP_001086,Account access issue,medium,pending,2023-02-15T00:00:00,2023-09-10T00:00:00
TKT_002238,SUP_001087,Performance degradation,high,solved,2024-05-13T00:00:00,2024-02-02T00:00:00
TKT_002239,SUP_001088,Integration not working,urgent,solved,2023-03-19T00:00:00,2023-05-07T00:00:00
TKT_002240,SUP_001089,Performance degradation,high,solved,2023-09-25T00:00:00,2024-01-16T00:00:00
TKT_002241,SUP_001090,Question about pricing,high,closed,2024-01-04T00:00:00,2024-10-19T00:00:00
TKT_002242,SUP_001090,Integration not working,medium,closed,2023-11-14T00:00:00,
TKT_002243,SUP_001091,Account access issue,low,solved,2023-11-06T00:00:00,2024-07-08T00:00:00
TKT_002244,SUP_001092,Account access issue,low,pending,2023-12-02T00:00:00,2024-03-12T00:00:00
TKT_002245,SUP_001093,Performance degradation,medium,closed,2024-03-03T00:00:00,
TKT_002246,SUP_001094,Data not syncing,high,open,2023-08-06T00:00:00,2023-07-04T00:00:00
TKT_002247,SUP_001095,Integration not working,medium,solved,2023-12-13T00:00:00,2023-11-09T00:00:00
TKT_002248,SUP_001095,Performance degradation,urgent,closed,2024-01-14T00:00:00,2023-12-21T00:00:00
TKT_002249,SUP_001096,Data not syncing,high,pending,2022-08-10T00:00:00,2022-09-13T00:00:00
TKT_002250,SUP_001096,Need to update payment method,medium,open,2023-06-06T00:00:00,2023-03-20T00:00:00
TKT_002251,SUP_001097,Need to update payment method,low,solved,2023-08-15T00:00:00,2024-01-23T00:00:00
TKT_002252,SUP_001097,Need to update payment method,high,closed,2024-01-04T00:00:00,
TKT_002253,SUP_001097,Billing discrepancy,low,solved,2023-11-02T00:00:00,2023-11-07T00:00:00
TKT_002254,SUP_001098,Need to update payment method,urgent,pending,2023-03-09T00:00:00,
TKT_002255,SUP_001099,Data not syncing,medium,solved,2023-03-07T00:00:00,2023-07-02T00:00:00
TKT_002256,SUP_001100,Billing discrepancy,medium,solved,2023-12-16T00:00:00,2023-07-18T00:00:00
TKT_002257,SUP_001100,Billing discrepancy,high,pending,2023-12-18T00:00:00,2024-03-09T00:00:00
TKT_002258,SUP_001101,Question about pricing,urgent,solved,2023-11-22T00:00:00,2024-08-11T00:00:00
TKT_002259,SUP_001101,Account access issue,medium,closed,2023-09-09T00:00:00,2024-09-06T00:00:00
TKT_002260,SUP_001102,Need to update payment method,urgent,solved,2023-07-11T00:00:00,
TKT_002261,SUP_001102,Feature request: bulk export,urgent,solved,2023-09-29T00:00:00,2023-08-08T00:00:00
TKT_002262,SUP_001102,Performance degradation,low,solved,2024-01-19T00:00:00,2023-05-16T00:00:00
TKT_002263,SUP_001103,Integration not working,high,solved,2023-12-27T00:00:00,
TKT_002264,SUP_001104,Performance degradation,urgent,pending,2023-11-05T00:00:00,2024-01-16T00:00:00
TKT_002265,SUP_001104,Account access issue,low,solved,2024-03-03T00:00:00,2024-07-25T00:00:00
TKT_002266,SUP_001104,Need to update payment method,medium,closed,2023-12-11T00:00:00,2023-12-12T00:00:00
TKT_002267,SUP_001105,Performance degradation,medium,solved,2023-03-19T00:00:00,
TKT_002268,SUP_001106,Feature request: bulk export,high,open,2023-07-10T00:00:00,
TKT_002269,SUP_001106,Question about pricing,medium,solved,2023-04-16T00:00:00,2023-04-28T00:00:00
TKT_002270,SUP_001107,Performance degradation,medium,solved,2024-05-15T00:00:00,2024-05-26T00:00:00
TKT_002271,SUP_001107,Need to update payment method,medium,open,2023-08-08T00:00:00,2023-08-25T00:00:00
TKT_002272,SUP_001107,Need to update payment method,urgent,solved,2024-01-30T00:00:00,2023-11-02T00:00:00
TKT_002273,SUP_001108,Data not syncing,urgent,open,2023-07-05T00:00:00,2023-05-29T00:00:00
TKT_002274,SUP_001108,Data not syncing,urgent,open,2024-05-02T00:00:00,
TKT_002275,SUP_001109,Performance degradation,urgent,solved,2024-03-09T00:00:00,
TKT_002276,SUP_001109,Integration not working,medium,solved,2024-01-24T00:00:00,2024-07-06T00:00:00
TKT_002277,SUP_001109,Data not syncing,urgent,open,2024-03-12T00:00:00,2024-03-11T00:00:00
TKT_002278,SUP_001110,Integration not working,high,solved,2023-04-07T00:00:00,2024-02-09T00:00:00
TKT_002279,SUP_001111,Performance degradation,high,solved,2022-11-27T00:00:00,2023-06-27T00:00:00
TKT_002280,SUP_001111,Data not syncing,urgent,solved,2023-05-11T00:00:00,2023-08-29T00:00:00
TKT_002281,SUP_001112,Integration not working,urgent,closed,2023-07-19T00:00:00,2023-06-12T00:00:00
TKT_002282,SUP_001113,Integration not working,high,solved,2023-10-22T00:00:00,2024-07-18T00:00:00
TKT_002283,SUP_001113,Account access issue,medium,closed,2023-12-31T00:00:00,2023-09-18T00:00:00
TKT_002284,SUP_001114,Question about pricing,medium,solved,2023-04-07T00:00:00,2023-08-05T00:00:00
TKT_002285,SUP_001115,Account access issue,medium,pending,2024-08-08T00:00:00,2024-09-02T00:00:00
TKT_002286,SUP_001115,Performance degradation,low,pending,2024-08-21T00:00:00,2024-07-17T00:00:00
TKT_002287,SUP_001116,Feature request: bulk export,urgent,closed,2022-12-31T00:00:00,2022-10-11T00:00:00
TKT_002288,SUP_001116,Account access issue,medium,pending,2023-01-30T00:00:00,2023-01-24T00:00:00
TKT_002289,SUP_001117,Data not syncing,medium,closed,2023-06-01T00:00:00,2023-06-07T00:00:00
TKT_002290,SUP_001117,Cannot login to dashboard,urgent,solved,2023-03-09T00:00:00,2022-09-29T00:00:00
TKT_002291,SUP_001117,Data not syncing,low,closed,2023-07-29T00:00:00,2023-01-17T00:00:00
TKT_002292,SUP_001118,Feature request: bulk export,medium,open,2023-08-20T00:00:00,2023-10-04T00:00:00
TKT_002293,SUP_001118,Account access issue,medium,pending,2023-10-15T00:00:00,2023-09-18T00:00:00
TKT_002294,SUP_001118,Need to update payment method,low,open,2023-05-29T00:00:00,2023-09-05T00:00:00
TKT_002295,SUP_001119,Integration not working,low,open,2023-11-28T00:00:00,2023-06-15T00:00:00
TKT_002296,SUP_001120,Integration not working,medium,open,2024-02-08T00:00:00,2024-06-23T00:00:00
TKT_002297,SUP_001120,Account access issue,medium,open,2024-11-19T00:00:00,2024-10-09T00:00:00
TKT_002298,SUP_001120,Integration not working,low,solved,2024-03-30T00:00:00,2024-01-18T00:00:00
TKT_002299,SUP_001121,Data not syncing,low,solved,2024-11-29T00:00:00,
TKT_002300,SUP_001122,Billing discrepancy,urgent,pending,2022-10-03T00:00:00,2022-08-12T00:00:00
TKT_002301,SUP_001122,Data not syncing,high,open,2023-01-09T00:00:00,
TKT_002302,SUP_001122,Performance degradation,urgent,solved,2023-05-31T00:00:00,2023-05-13T00:00:00
TKT_002303,SUP_001123,API rate limit exceeded,medium,pending,2022-09-08T00:00:00,
TKT_002304,SUP_001123,API rate limit exceeded,low,solved,2022-10-09T00:00:00,2022-07-06T00:00:00
TKT_002305,SUP_001124,Performance degradation,medium,solved,2022-08-07T00:00:00,2022-12-24T00:00:00
TKT_002306,SUP_001124,Billing discrepancy,medium,solved,2022-07-22T00:00:00,2022-12-22T00:00:00
TKT_002307,SUP_001125,Question about pricing,high,closed,2024-02-25T00:00:00,
TKT_002308,SUP_001126,Performance degradation,medium,closed,2022-11-01T00:00:00,
TKT_002309,SUP_001126,Performance degradation,urgent,solved,2023-02-06T00:00:00,2022-08-07T00:00:00
TKT_002310,SUP_001127,Data not syncing,urgent,open,2024-03-30T00:00:00,
TKT_002311,SUP_001127,Performance degradation,medium,pending,2024-01-03T00:00:00,2024-07-05T00:00:00
TKT_002312,SUP_001128,Integration not working,urgent,pending,2023-11-03T00:00:00,
TKT_002313,SUP_001128,Billing discrepancy,low,solved,2023-04-18T00:00:00,2023-06-03T00:00:00
TKT_002314,SUP_001128,Question about pricing,medium,open,2023-03-02T00:00:00,2023-03-03T00:00:00
TKT_002315,SUP_001129,Account access issue,high,pending,2022-11-15T00:00:00,2023-06-29T00:00:00
TKT_002316,SUP_001129,Cannot login to dashboard,high,closed,2022-10-05T00:00:00,2023-06-02T00:00:00
TKT_002317,SUP_001129,Performance degradation,low,open,2023-02-19T00:00:00,2022-12-02T00:00:00
TKT_002318,SUP_001130,Question about pricing,medium,open,2022-09-04T00:00:00,2023-03-02T00:00:00
TKT_002319,SUP_001131,Need to update payment method,high,closed,2022-03-23T00:00:00,2022-06-05T00:00:00
TKT_002320,SUP_001131,Integration not working,medium,open,2022-07-30T00:00:00,2022-05-13T00:00:00
TKT_002321,SUP_001131,Performance degradation,medium,open,2022-06-19T00:00:00,2022-12-14T00:00:00
TKT_002322,SUP_001132,Integration not working,high,pending,2023-08-09T00:00:00,2023-05-21T00:00:00
TKT_002323,SUP_001133,Data not syncing,medium,pending,2023-06-05T00:00:00,2023-06-05T00:00:00
TKT_002324,SUP_001134,Data not syncing,medium,closed,2022-06-12T00:00:00,2023-05-11T00:00:00
TKT_002325,SUP_001135,Account access issue,high,solved,2023-07-09T00:00:00,2024-02-09T00:00:00
TKT_002326,SUP_001135,Account access issue,medium,pending,2023-08-25T00:00:00,2023-08-13T00:00:00
TKT_002327,SUP_001135,Feature request: bulk export,high,solved,2023-11-23T00:00:00,2023-10-17T00:00:00
TKT_002328,SUP_001136,Question about pricing,medium,solved,2022-07-18T00:00:00,2023-05-08T00:00:00
TKT_002329,SUP_001137,Performance degradation,low,solved,2024-01-21T00:00:00,2024-03-25T00:00:00
TKT_002330,SUP_001138,Need to update payment method,low,solved,2024-07-17T00:00:00,2024-10-28T00:00:00
TKT_002331,SUP_001138,Performance degradation,medium,pending,2023-12-18T00:00:00,2024-02-02T00:00:00
TKT_002332,SUP_001139,Integration not working,medium,solved,2024-03-16T00:00:00,
TKT_002333,SUP_001139,Cannot login to dashboard,high,solved,2024-08-26T00:00:00,
TKT_002334,SUP_001139,Performance degradation,urgent,pending,2024-07-05T00:00:00,2024-09-30T00:00:00
TKT_002335,SUP_001140,Performance degradation,high,solved,2023-05-20T00:00:00,2023-07-25T00:00:00
TKT_002336,SUP_001140,Data not syncing,medium,closed,2023-01-27T00:00:00,2022-09-26T00:00:00
TKT_002337,SUP_001140,API rate limit exceeded,low,solved,2023-05-13T00:00:00,2023-07-04T00:00:00
TKT_002338,SUP_001141,Integration not working,urgent,solved,2024-01-07T00:00:00,2023-06-01T00:00:00
TKT_002339,SUP_001142,Cannot login to dashboard,medium,solved,2023-10-26T00:00:00,2023-02-01T00:00:00
TKT_002340,SUP_001142,Need to update payment method,high,solved,2023-09-24T00:00:00,2023-01-09T00:00:00
TKT_002341,SUP_001143,Account access issue,medium,solved,2024-10-12T00:00:00,2024-08-03T00:00:00
TKT_002342,SUP_001143,Integration not working,urgent,open,2024-10-25T00:00:00,2023-11-03T00:00:00
TKT_002343,SUP_001144,Question about pricing,urgent,solved,2025-01-07T00:00:00,2024-10-04T00:00:00
TKT_002344,SUP_001144,Feature request: bulk export,medium,pending,2024-07-17T00:00:00,2024-11-10T00:00:00
TKT_002345,SUP_001145,API rate limit exceeded,high,open,2022-09-01T00:00:00,2023-01-17T00:00:00
TKT_002346,SUP_001145,Integration not working,medium,solved,2023-06-01T00:00:00,
TKT_002347,SUP_001145,Question about pricing,urgent,pending,2022-10-10T00:00:00,2023-05-28T00:00:00
TKT_002348,SUP_001146,Cannot login to dashboard,high,open,2024-03-31T00:00:00,2023-09-23T00:00:00
TKT_002349,SUP_001146,Data not syncing,high,pending,2023-11-16T00:00:00,2023-12-08T00:00:00
TKT_002350,SUP_001146,Feature request: bulk export,low,pending,2024-04-02T00:00:00,
TKT_002351,SUP_001147,Performance degradation,low,closed,2023-08-24T00:00:00,2024-01-20T00:00:00
TKT_002352,SUP_001147,Cannot login to dashboard,low,closed,2023-09-23T00:00:00,
TKT_002353,SUP_001147,Account access issue,medium,open,2023-09-14T00:00:00,
TKT_002354,SUP_001148,Integration not working,low,closed,2024-09-24T00:00:00,2024-06-30T00:00:00
TKT_002355,SUP_001149,Billing discrepancy,urgent,solved,2023-05-24T00:00:00,
TKT_002356,SUP_001150,Data not syncing,medium,closed,2023-08-03T00:00:00,2023-12-07T00:00:00
TKT_002357,SUP_001150,Performance degradation,low,closed,2023-07-04T00:00:00,2023-01-11T00:00:00
TKT_002358,SUP_001151,Need to update payment method,urgent,closed,2023-05-31T00:00:00,2023-03-28T00:00:00
TKT_002359,SUP_001151,Account access issue,medium,open,2023-05-22T00:00:00,
TKT_002360,SUP_001152,API rate limit exceeded,medium,closed,2022-12-08T00:00:00,
TKT_002361,SUP_001153,Billing discrepancy,medium,open,2023-03-14T00:00:00,2023-03-09T00:00:00
TKT_002362,SUP_001153,API rate limit exceeded,medium,solved,2023-11-18T00:00:00,2023-03-02T00:00:00
TKT_002363,SUP_001153,Account access issue,medium,solved,2023-03-06T00:00:00,
TKT_002364,SUP_001154,Billing discrepancy,medium,open,2024-04-28T00:00:00,2024-06-26T00:00:00
TKT_002365,SUP_001154,API rate limit exceeded,medium,solved,2024-08-02T00:00:00,
TKT_002366,SUP_001155,Integration not working,urgent,solved,2023-03-17T00:00:00,2023-12-02T00:00:00
TKT_002367,SUP_001156,Cannot login to dashboard,medium,open,2023-01-15T00:00:00,2023-08-03T00:00:00
TKT_002368,SUP_001157,Need to update payment method,urgent,closed,2024-05-20T00:00:00,
TKT_002369,SUP_001158,Integration not working,medium,solved,2024-06-21T00:00:00,2023-08-04T00:00:00
TKT_002370,SUP_001159,Question about pricing,low,open,2024-08-28T00:00:00,2024-10-24T00:00:00
TKT_002371,SUP_001159,Data not syncing,low,solved,2024-09-12T00:00:00,2024-11-25T00:00:00
TKT_002372,SUP_001159,Performance degradation,medium,pending,2024-06-13T00:00:00,2024-12-12T00:00:00
TKT_002373,SUP_001160,Performance degradation,urgent,closed,2023-09-14T00:00:00,2023-04-10T00:00:00
TKT_002374,SUP_001160,API rate limit exceeded,high,solved,2023-12-04T00:00:00,
TKT_002375,SUP_001160,Feature request: bulk export,low,open,2023-07-29T00:00:00,2023-09-11T00:00:00
TKT_002376,SUP_001161,Question about pricing,low,closed,2022-12-20T00:00:00,2023-03-19T00:00:00
TKT_002377,SUP_001162,Performance degradation,high,pending,2023-01-03T00:00:00,2023-09-19T00:00:00
