invoice_id,billing_account_id,amount_cents,currency,status,issued_at,paid_at
INV_002319,BILL_000944,22108,usd,paid,2023-11-01T00:00:00,2023-11-06T00:00:00
INV_002320,BILL_000944,64250,usd,open,2023-12-01T00:00:00,2023-12-06T00:00:00
INV_002321,BILL_000944,239064,usd,void,2023-12-31T00:00:00,2024-01-05T00:00:00
INV_002322,BILL_000945,122241,usd,paid,2023-12-19T00:00:00,2023-12-24T00:00:00
INV_002323,BILL_000945,476907,usd,paid,2024-01-18T00:00:00,2024-01-23T00:00:00
INV_002324,BILL_000946,323486,usd,paid,2023-11-22T00:00:00,2023-11-27T00:00:00
INV_002325,BILL_000946,27237,usd,void,2023-12-22T00:00:00,
INV_002326,BILL_000947,234182,usd,paid,2022-05-19T00:00:00,2022-05-24T00:00:00
INV_002327,BILL_000947,408901,usd,void,2022-06-18T00:00:00,
INV_002328,BILL_000947,441449,usd,paid,2022-07-18T00:00:00,2022-07-23T00:00:00
INV_002329,BILL_000947,228848,usd,paid,2022-08-17T00:00:00,2022-08-22T00:00:00
INV_002330,BILL_000948,481153,usd,paid,2023-08-13T00:00:00,2023-08-18T00:00:00
INV_002331,BILL_000948,264856,usd,paid,2023-09-12T00:00:00,2023-09-17T00:00:00
INV_002332,BILL_000948,303987,usd,open,2023-10-12T00:00:00,
INV_002333,BILL_000949,317179,usd,paid,2022-06-17T00:00:00,2022-06-22T00:00:00
INV_002334,BILL_000949,82010,usd,paid,2022-07-17T00:00:00,2022-07-22T00:00:00
INV_002335,BILL_000949,249268,usd,paid,2022-08-16T00:00:00,2022-08-21T00:00:00
INV_002336,BILL_000950,421648,usd,paid,2022-11-20T00:00:00,2022-11-25T00:00:00
INV_002337,BILL_000951,26600,usd,paid,2024-01-27T00:00:00,2024-02-01T00:00:00
INV_002338,BILL_000951,84563,usd,open,2024-02-26T00:00:00,2024-03-02T00:00:00
INV_002339,BILL_000951,460323,usd,paid,2024-03-27T00:00:00,2024-04-01T00:00:00
INV_002340,BILL_000952,101518,usd,void,2022-09-24T00:00:00,2022-09-29T00:00:00
INV_002341,BILL_000953,386931,usd,paid,2023-10-19T00:00:00,
INV_002342,BILL_000953,163954,usd,void,2023-11-18T00:00:00,2023-11-23T00:00:00
INV_002343,BILL_000953,319388,usd,open,2023-12-18T00:00:00,2023-12-23T00:00:00
INV_002344,BILL_000954,392796,usd,void,2023-01-18T00:00:00,2023-01-23T00:00:00
INV_002345,BILL_000954,480583,usd,paid,2023-02-17T00:00:00,2023-02-22T00:00:00
INV_002346,BILL_000955,493523,usd,void,2023-02-26T00:00:00,2023-03-03T00:00:00
INV_002347,BILL_000955,85053,usd,paid,2023-03-28T00:00:00,2023-04-02T00:00:00
INV_002348,BILL_000955,258240,usd,paid,2023-04-27T00:00:00,2023-05-02T00:00:00
INV_002349,BILL_000956,411681,usd,paid,2023-01-31T00:00:00,2023-02-05T00:00:00
INV_002350,BILL_000956,160539,usd,void,2023-03-02T00:00:00,2023-03-07T00:00:00
INV_002351,BILL_000957,327280,usd,open,2023-12-26T00:00:00,2023-12-31T00:00:00
INV_002352,BILL_000957,63472,usd,void,2024-01-25T00:00:00,2024-01-30T00:00:00
INV_002353,BILL_000957,481791,usd,paid,2024-02-24T00:00:00,2024-02-29T00:00:00
INV_002354,BILL_000958,197491,usd,void,2023-11-08T00:00:00,2023-11-13T00:00:00
INV_002355,BILL_000958,98096,usd,paid,2023-12-08T00:00:00,2023-12-13T00:00:00
INV_002356,BILL_000958,167122,usd,paid,2024-01-07T00:00:00,2024-01-12T00:00:00
INV_002357,BILL_000959,152309,usd,void,2024-01-13T00:00:00,2024-01-18T00:00:00
INV_002358,BILL_000959,253906,usd,void,2024-02-12T00:00:00,2024-02-17T00:00:00
INV_002359,BILL_000959,180095,usd,paid,2024-03-13T00:00:00,2024-03-18T00:00:00
INV_002360,BILL_000960,203813,usd,open,2022-04-06T00:00:00,2022-04-11T00:00:00
INV_002361,BILL_000960,11167,usd,open,2022-05-06T00:00:00,2022-05-11T00:00:00
INV_002362,BILL_000960,313699,usd,open,2022-06-05T00:00:00,2022-06-10T00:00:00
INV_002363,BILL_000960,25534,usd,open,2022-07-05T00:00:00,2022-07-10T00:00:00
INV_002364,BILL_000961,423233,usd,void,2022-06-19T00:00:00,2022-06-24T00:00:00
INV_002365,BILL_000961,454508,usd,void,2022-07-19T00:00:00,2022-07-24T00:00:00
INV_002366,BILL_000961,417041,usd,paid,2022-08-18T00:00:00,2022-08-23T00:00:00
INV_002367,BILL_000962,474622,usd,paid,2023-04-08T00:00:00,2023-04-13T00:00:00
INV_002368,BILL_000962,449775,usd,paid,2023-05-08T00:00:00,2023-05-13T00:00:00
INV_002369,BILL_000963,270744,usd,open,2022-09-26T00:00:00,2022-10-01T00:00:00
INV_002370,BILL_000963,15646,usd,paid,2022-10-26T00:00:00,2022-10-31T00:00:00
INV_002371,BILL_000964,315941,usd,paid,2023-10-16T00:00:00,2023-10-21T00:00:00
INV_002372,BILL_000964,419529,usd,open,2023-11-15T00:00:00,2023-11-20T00:00:00
INV_002373,BILL_000964,146797,usd,void,2023-12-15T00:00:00,2023-12-20T00:00:00
INV_002374,BILL_000964,112064,usd,void,2024-01-14T00:00:00,2024-01-19T00:00:00
INV_002375,BILL_000965,320513,usd,paid,2022-05-16T00:00:00,2022-05-21T00:00:00
INV_002376,BILL_000965,293436,usd,open,2022-06-15T00:00:00,
INV_002377,BILL_000965,287214,usd,open,2022-07-15T00:00:00,
INV_002378,BILL_000966,470016,usd,paid,2022-09-03T00:00:00,2022-09-08T00:00:00
INV_002379,BILL_000966,59158,usd,paid,2022-10-03T00:00:00,2022-10-08T00:00:00
INV_002380,BILL_000966,154433,usd,paid,2022-11-02T00:00:00,2022-11-07T00:00:00
INV_002381,BILL_000967,135823,usd,paid,2023-10-07T00:00:00,2023-10-12T00:00:00
INV_002382,BILL_000967,264443,usd,void,2023-11-06T00:00:00,2023-11-11T00:00:00
INV_002383,BILL_000967,451282,usd,void,2023-12-06T00:00:00,2023-12-11T00:00:00
INV_002384,BILL_000967,110653,usd,paid,2024-01-05T00:00:00,2024-01-10T00:00:00
INV_002385,BILL_000968,355405,usd,paid,2023-08-08T00:00:00,
INV_002386,BILL_000968,68833,usd,void,2023-09-07T00:00:00,2023-09-12T00:00:00
INV_002387,BILL_000968,417008,usd,void,2023-10-07T00:00:00,2023-10-12T00:00:00
INV_002388,BILL_000969,17790,usd,paid,2023-02-09T00:00:00,2023-02-14T00:00:00
INV_002389,BILL_000970,456614,usd,paid,2024-02-24T00:00:00,2024-02-29T00:00:00
INV_002390,BILL_000970,268051,usd,paid,2024-03-25T00:00:00,2024-03-30T00:00:00
INV_002391,BILL_000971,380781,usd,paid,2023-11-16T00:00:00,2023-11-21T00:00:00
INV_002392,BILL_000971,126897,usd,paid,2023-12-16T00:00:00,
INV_002393,BILL_000971,282921,usd,paid,2024-01-15T00:00:00,2024-01-20T00:00:00
INV_002394,BILL_000972,333102,usd,open,2022-10-12T00:00:00,2022-10-17T00:00:00
INV_002395,BILL_000972,160865,usd,open,2022-11-11T00:00:00,2022-11-16T00:00:00
INV_002396,BILL_000972,58451,usd,open,2022-12-11T00:00:00,
INV_002397,BILL_000972,14556,usd,paid,2023-01-10T00:00:00,2023-01-15T00:00:00
INV_002398,BILL_000973,236863,usd,paid,2022-05-19T00:00:00,2022-05-24T00:00:00
INV_002399,BILL_000973,343518,usd,paid,2022-06-18T00:00:00,2022-06-23T00:00:00
INV_002400,BILL_000973,121717,usd,open,2022-07-18T00:00:00,2022-07-23T00:00:00
INV_002401,BILL_000973,311486,usd,paid,2022-08-17T00:00:00,2022-08-22T00:00:00
INV_002402,BILL_000974,144368,usd,void,2023-04-01T00:00:00,2023-04-06T00:00:00
INV_002403,BILL_000974,491856,usd,void,2023-05-01T00:00:00,2023-05-06T00:00:00
INV_002404,BILL_000974,319277,usd,paid,2023-05-31T00:00:00,2023-06-05T00:00:00
INV_002405,BILL_000975,152383,usd,void,2022-07-01T00:00:00,2022-07-06T00:00:00
INV_002406,BILL_000975,321321,usd,open,2022-07-31T00:00:00,2022-08-05T00:00:00
INV_002407,BILL_000975,164530,usd,open,2022-08-30T00:00:00,2022-09-04T00:00:00
INV_002408,BILL_000976,244759,usd,paid,2024-03-02T00:00:00,2024-03-07T00:00:00
INV_002409,BILL_000977,145578,usd,paid,2023-01-26T00:00:00,2023-01-31T00:00:00
INV_002410,BILL_000977,429935,usd,paid,2023-02-25T00:00:00,2023-03-02T00:00:00
INV_002411,BILL_000977,280958,usd,paid,2023-03-27T00:00:00,2023-04-01T00:00:00
INV_002412,BILL_000978,166233,usd,open,2022-08-03T00:00:00,2022-08-08T00:00:00
INV_002413,BILL_000978,19004,usd,void,2022-09-02T00:00:00,2022-09-07T00:00:00
INV_002414,BILL_000978,479273,usd,paid,2022-10-02T00:00:00,2022-10-07T00:00:00
INV_002415,BILL_000978,53103,usd,open,2022-11-01T00:00:00,
INV_002416,BILL_000979,188380,usd,paid,2023-06-01T00:00:00,2023-06-06T00:00:00
INV_002417,BILL_000979,332566,usd,paid,2023-07-01T00:00:00,2023-07-06T00:00:00
INV_002418,BILL_000979,263604,usd,paid,2023-07-31T00:00:00,2023-08-05T00:00:00
INV_002419,BILL_000979,241367,usd,paid,2023-08-30T00:00:00,
INV_002420,BILL_000980,456593,usd,void,2023-04-13T00:00:00,2023-04-18T00:00:00
INV_002421,BILL_000980,154207,usd,paid,2023-05-13T00:00:00,2023-05-18T00:00:00
INV_002422,BILL_000981,324152,usd,open,2023-01-09T00:00:00,2023-01-14T00:00:00
INV_002423,BILL_000982,249100,usd,paid,2023-08-03T00:00:00,2023-08-08T00:00:00
INV_002424,BILL_000982,205467,usd,paid,2023-09-02T00:00:00,2023-09-07T00:00:00
INV_002425,BILL_000982,10337,usd,void,2023-10-02T00:00:00,2023-10-07T00:00:00
INV_002426,BILL_000982,287580,usd,paid,2023-11-01T00:00:00,
INV_002427,BILL_000983,429481,usd,paid,2023-05-09T00:00:00,
INV_002428,BILL_000983,391294,usd,paid,2023-06-08T00:00:00,2023-06-13T00:00:00
INV_002429,BILL_000983,191752,usd,void,2023-07-08T00:00:00,2023-07-13T00:00:00
INV_002430,BILL_000984,105076,usd,void,2023-07-05T00:00:00,2023-07-10T00:00:00
INV_002431,BILL_000984,438816,usd,void,2023-08-04T00:00:00,2023-08-09T00:00:00
INV_002432,BILL_000984,80728,usd,paid,2023-09-03T00:00:00,2023-09-08T00:00:00
INV_002433,BILL_000985,158788,usd,void,2022-08-07T00:00:00,2022-08-12T00:00:00
INV_002434,BILL_000985,383443,usd,paid,2022-09-06T00:00:00,2022-09-11T00:00:00
INV_002435,BILL_000986,87760,usd,paid,2023-10-04T00:00:00,2023-10-09T00:00:00
INV_002436,BILL_000986,444086,usd,paid,2023-11-03T00:00:00,
INV_002437,BILL_000986,331340,usd,paid,2023-12-03T00:00:00,2023-12-08T00:00:00
INV_002438,BILL_000987,354802,usd,void,2022-11-01T00:00:00,2022-11-06T00:00:00
INV_002439,BILL_000988,449882,usd,void,2023-03-27T00:00:00,2023-04-01T00:00:00
INV_002440,BILL_000988,493808,usd,open,2023-04-26T00:00:00,2023-05-01T00:00:00
INV_002441,BILL_000989,499968,usd,void,2022-09-30T00:00:00,
INV_002442,BILL_000989,36135,usd,paid,2022-10-30T00:00:00,2022-11-04T00:00:00
INV_002443,BILL_000989,68451,usd,void,2022-11-29T00:00:00,
INV_002444,BILL_000989,448333,usd,paid,2022-12-29T00:00:00,2023-01-03T00:00:00
INV_002445,BILL_000990,196469,usd,paid,2023-09-07T00:00:00,2023-09-12T00:00:00
INV_002446,BILL_000991,233466,usd,open,2023-04-14T00:00:00,2023-04-19T00:00:00
INV_002447,BILL_000992,403964,usd,paid,2022-07-01T00:00:00,2022-07-06T00:00:00
INV_002448,BILL_000993,452294,usd,open,2024-02-06T00:00:00,2024-02-11T00:00:00
INV_002449,BILL_000993,22846,usd,paid,2024-03-07T00:00:00,2024-03-12T00:00:00
INV_002450,BILL_000993,212341,usd,open,2024-04-06T00:00:00,2024-04-11T00:00:00
INV_002451,BILL_000994,459636,usd,open,2022-07-09T00:00:00,
INV_002452,BILL_000994,438365,usd,paid,2022-08-08T00:00:00,2022-08-13T00:00:00
INV_002453,BILL_000994,296672,usd,paid,2022-09-07T00:00:00,2022-09-12T00:00:00
INV_002454,BILL_000995,320505,usd,paid,2022-06-21T00:00:00,2022-06-26T00:00:00
INV_002455,BILL_000995,110663,usd,open,2022-07-21T00:00:00,2022-07-26T00:00:00
INV_002456,BILL_000996,400036,usd,paid,2022-08-08T00:00:00,
INV_002457,BILL_000997,29428,usd,open,2022-07-02T00:00:00,2022-07-07T00:00:00
INV_002458,BILL_000997,363053,usd,paid,2022-08-01T00:00:00,2022-08-06T00:00:00
INV_002459,BILL_000997,498994,usd,paid,2022-08-31T00:00:00,2022-09-05T00:00:00
INV_002460,BILL_000998,269161,usd,open,2023-02-17T00:00:00,2023-02-22T00:00:00
INV_002461,BILL_000998,50303,usd,open,2023-03-19T00:00:00,2023-03-24T00:00:00
INV_002462,BILL_000998,165658,usd,paid,2023-04-18T00:00:00,2023-04-23T00:00:00
INV_002463,BILL_000999,93129,usd,paid,2023-06-05T00:00:00,2023-06-10T00:00:00
INV_002464,BILL_000999,144027,usd,open,2023-07-05T00:00:00,2023-07-10T00:00:00
INV_002465,BILL_000999,464517,usd,open,2023-08-04T00:00:00,2023-08-09T00:00:00
INV_002466,BILL_001000,318302,usd,paid,2022-10-12T00:00:00,2022-10-17T00:00:00
INV_002467,BILL_001000,196469,usd,paid,2022-11-11T00:00:00,
INV_002468,BILL_001000,406429,usd,paid,2022-12-11T00:00:00,2022-12-16T00:00:00
INV_002469,BILL_001000,406788,usd,paid,2023-01-10T00:00:00,2023-01-15T00:00:00
INV_002470,BILL_001001,289131,usd,paid,2023-02-03T00:00:00,2023-02-08T00:00:00
INV_002471,BILL_001001,130277,usd,open,2023-03-05T00:00:00,2023-03-10T00:00:00
INV_002472,BILL_001001,451430,usd,open,2023-04-04T00:00:00,2023-04-09T00:00:00
INV_002473,BILL_001001,349114,usd,paid,2023-05-04T00:00:00,2023-05-09T00:00:00
INV_002474,BILL_001002,74414,usd,paid,2024-01-17T00:00:00,2024-01-22T00:00:00
INV_002475,BILL_001003,435603,usd,paid,2023-07-16T00:00:00,2023-07-21T00:00:00
INV_002476,BILL_001003,58962,usd,paid,2023-08-15T00:00:00,2023-08-20T00:00:00
INV_002477,BILL_001003,398670,usd,paid,2023-09-14T00:00:00,2023-09-19T00:00:00
INV_002478,BILL_001004,288514,usd,void,2023-08-31T00:00:00,2023-09-05T00:00:00
INV_002479,BILL_001005,147840,usd,void,2022-09-16T00:00:00,2022-09-21T00:00:00
INV_002480,BILL_001005,411357,usd,void,2022-10-16T00:00:00,2022-10-21T00:00:00
INV_002481,BILL_001005,306303,usd,open,2022-11-15T00:00:00,2022-11-20T00:00:00
INV_002482,BILL_001006,211637,usd,void,2023-07-18T00:00:00,2023-07-23T00:00:00
INV_002483,BILL_001006,260312,usd,paid,2023-08-17T00:00:00,2023-08-22T00:00:00
INV_002484,BILL_001007,495704,usd,paid,2022-11-16T00:00:00,2022-11-21T00:00:00
INV_002485,BILL_001007,131933,usd,paid,2022-12-16T00:00:00,2022-12-21T00:00:00
INV_002486,BILL_001007,66094,usd,paid,2023-01-15T00:00:00,2023-01-20T00:00:00
INV_002487,BILL_001007,294863,usd,open,2023-02-14T00:00:00,
INV_002488,BILL_001008,366162,usd,paid,2023-06-01T00:00:00,2023-06-06T00:00:00
INV_002489,BILL_001008,226388,usd,open,2023-07-01T00:00:00,2023-07-06T00:00:00
INV_002490,BILL_001009,481725,usd,paid,2023-06-04T00:00:00,2023-06-09T00:00:00
INV_002491,BILL_001009,14427,usd,paid,2023-07-04T00:00:00,2023-07-09T00:00:00
INV_002492,BILL_001009,336468,usd,paid,2023-08-03T00:00:00,
INV_002493,BILL_001009,345874,usd,open,2023-09-02T00:00:00,2023-09-07T00:00:00
INV_002494,BILL_001010,437110,usd,paid,2022-07-20T00:00:00,2022-07-25T00:00:00
INV_002495,BILL_001010,386610,usd,paid,2022-08-19T00:00:00,2022-08-24T00:00:00
INV_002496,BILL_001011,335990,usd,open,2022-08-06T00:00:00,2022-08-11T00:00:00
INV_002497,BILL_001012,182022,usd,void,2023-06-18T00:00:00,
INV_002498,BILL_001012,213216,usd,void,2023-07-18T00:00:00,2023-07-23T00:00:00
INV_002499,BILL_001012,126462,usd,paid,2023-08-17T00:00:00,2023-08-22T00:00:00
INV_002500,BILL_001012,414760,usd,void,2023-09-16T00:00:00,
INV_002501,BILL_001013,380620,usd,open,2023-09-06T00:00:00,2023-09-11T00:00:00
INV_002502,BILL_001013,251122,usd,paid,2023-10-06T00:00:00,2023-10-11T00:00:00
INV_002503,BILL_001014,123322,usd,paid,2022-10-17T00:00:00,
INV_002504,BILL_001014,430458,usd,void,2022-11-16T00:00:00,2022-11-21T00:00:00
INV_002505,BILL_001014,244582,usd,paid,2022-12-16T00:00:00,2022-12-21T00:00:00
INV_002506,BILL_001014,267078,usd,paid,2023-01-15T00:00:00,2023-01-20T00:00:00
INV_002507,BILL_001015,37020,usd,paid,2023-01-17T00:00:00,2023-01-22T00:00:00
INV_002508,BILL_001015,252194,usd,paid,2023-02-16T00:00:00,2023-02-21T00:00:00
INV_002509,BILL_001015,122938,usd,paid,2023-03-18T00:00:00,2023-03-23T00:00:00
INV_002510,BILL_001016,59152,usd,paid,2022-08-01T00:00:00,2022-08-06T00:00:00
INV_002511,BILL_001016,187593,usd,paid,2022-08-31T00:00:00,2022-09-05T00:00:00
INV_002512,BILL_001016,31503,usd,paid,2022-09-30T00:00:00,2022-10-05T00:00:00
INV_002513,BILL_001016,444816,usd,paid,2022-10-30T00:00:00,2022-11-04T00:00:00
INV_002514,BILL_001017,177054,usd,paid,2023-09-21T00:00:00,2023-09-26T00:00:00
INV_002515,BILL_001018,424033,usd,paid,2024-03-29T00:00:00,2024-04-03T00:00:00
INV_002516,BILL_001018,68668,usd,paid,2024-04-28T00:00:00,2024-05-03T00:00:00
INV_002517,BILL_001019,52762,usd,open,2022-09-11T00:00:00,2022-09-16T00:00:00
INV_002518,BILL_001020,415279,usd,paid,2023-11-04T00:00:00,
INV_002519,BILL_001020,490817,usd,void,2023-12-04T00:00:00,
INV_002520,BILL_001020,275745,usd,open,2024-01-03T00:00:00,2024-01-08T00:00:00
INV_002521,BILL_001021,422453,usd,void,2023-06-27T00:00:00,2023-07-02T00:00:00
INV_002522,BILL_001021,181358,usd,paid,2023-07-27T00:00:00,
INV_002523,BILL_001021,380204,usd,paid,2023-08-26T00:00:00,
INV_002524,BILL_001022,374545,usd,open,2022-12-18T00:00:00,
INV_002525,BILL_001022,333846,usd,paid,2023-01-17T00:00:00,2023-01-22T00:00:00
INV_002526,BILL_001022,471444,usd,paid,2023-02-16T00:00:00,2023-02-21T00:00:00
INV_002527,BILL_001023,355749,usd,open,2024-01-14T00:00:00,2024-01-19T00:00:00
INV_002528,BILL_001024,18720,usd,open,2023-11-15T00:00:00,2023-11-20T00:00:00
INV_002529,BILL_001024,118191,usd,void,2023-12-15T00:00:00,2023-12-20T00:00:00
INV_002530,BILL_001025,281614,usd,paid,2023-10-04T00:00:00,2023-10-09T00:00:00
INV_002531,BILL_001025,400888,usd,open,2023-11-03T00:00:00,2023-11-08T00:00:00
INV_002532,BILL_001025,271618,usd,paid,2023-12-03T00:00:00,2023-12-08T00:00:00
INV_002533,BILL_001026,228847,usd,open,2023-12-29T00:00:00,
INV_002534,BILL_001026,407223,usd,open,2024-01-28T00:00:00,2024-02-02T00:00:00
INV_002535,BILL_001026,208360,usd,paid,2024-02-27T00:00:00,2024-03-03T00:00:00
INV_002536,BILL_001026,425255,usd,void,2024-03-28T00:00:00,2024-04-02T00:00:00
INV_002537,BILL_001027,227593,usd,paid,2022-07-28T00:00:00,2022-08-02T00:00:00
INV_002538,BILL_001028,190445,usd,open,2023-06-10T00:00:00,2023-06-15T00:00:00
INV_002539,BILL_001028,71885,usd,paid,2023-07-10T00:00:00,2023-07-15T00:00:00
INV_002540,BILL_001028,481965,usd,open,2023-08-09T00:00:00,2023-08-14T00:00:00
INV_002541,BILL_001028,113557,usd,paid,2023-09-08T00:00:00,2023-09-13T00:00:00
INV_002542,BILL_001029,432483,usd,open,2024-02-17T00:00:00,2024-02-22T00:00:00
INV_002543,BILL_001029,233477,usd,paid,2024-03-18T00:00:00,2024-03-23T00:00:00
INV_002544,BILL_001030,371021,usd,paid,2022-04-17T00:00:00,2022-04-22T00:00:00
INV_002545,BILL_001030,154251,usd,paid,2022-05-17T00:00:00,2022-05-22T00:00:00
INV_002546,BILL_001030,392488,usd,paid,2022-06-16T00:00:00,2022-06-21T00:00:00
INV_002547,BILL_001030,91434,usd,paid,2022-07-16T00:00:00,2022-07-21T00:00:00
INV_002548,BILL_001031,122763,usd,paid,2023-08-09T00:00:00,
INV_002549,BILL_001031,170252,usd,paid,2023-09-08T00:00:00,2023-09-13T00:00:00
INV_002550,BILL_001032,413893,usd,open,2023-10-05T00:00:00,2023-10-10T00:00:00
INV_002551,BILL_001032,168998,usd,void,2023-11-04T00:00:00,
INV_002552,BILL_001032,87992,usd,paid,2023-12-04T00:00:00,
INV_002553,BILL_001033,48391,usd,void,2024-02-03T00:00:00,2024-02-08T00:00:00
INV_002554,BILL_001033,201588,usd,open,2024-03-04T00:00:00,2024-03-09T00:00:00
INV_002555,BILL_001033,14209,usd,paid,2024-04-03T00:00:00,
INV_002556,BILL_001033,469616,usd,paid,2024-05-03T00:00:00,2024-05-08T00:00:00
INV_002557,BILL_001034,195417,usd,paid,2024-03-08T00:00:00,2024-03-13T00:00:00
INV_002558,BILL_001035,312438,usd,paid,2023-01-07T00:00:00,2023-01-12T00:00:00
INV_002559,BILL_001036,43740,usd,paid,2022-12-30T00:00:00,2023-01-04T00:00:00
INV_002560,BILL_001036,326459,usd,void,2023-01-29T00:00:00,2023-02-03T00:00:00
INV_002561,BILL_001036,42569,usd,paid,2023-02-28T00:00:00,2023-03-05T00:00:00
INV_002562,BILL_001037,365118,usd,open,2022-08-31T00:00:00,2022-09-05T00:00:00
INV_002563,BILL_001038,210617,usd,paid,2024-02-05T00:00:00,
INV_002564,BILL_001038,466830,usd,open,2024-03-06T00:00:00,2024-03-11T00:00:00
INV_002565,BILL_001039,250539,usd,paid,2022-09-11T00:00:00,2022-09-16T00:00:00
INV_002566,BILL_001040,236426,usd,paid,2023-01-23T00:00:00,2023-01-28T00:00:00
INV_002567,BILL_001040,125731,usd,paid,2023-02-22T00:00:00,2023-02-27T00:00:00
INV_002568,BILL_001041,447114,usd,void,2022-10-09T00:00:00,
INV_002569,BILL_001041,43157,usd,open,2022-11-08T00:00:00,2022-11-13T00:00:00
INV_002570,BILL_001042,354268,usd,open,2024-02-22T00:00:00,2024-02-27T00:00:00
INV_002571,BILL_001042,302367,usd,void,2024-03-23T00:00:00,2024-03-28T00:00:00
INV_002572,BILL_001042,469864,usd,paid,2024-04-22T00:00:00,2024-04-27T00:00:00
INV_002573,BILL_001043,488409,usd,void,2023-07-18T00:00:00,2023-07-23T00:00:00
INV_002574,BILL_001043,319121,usd,void,2023-08-17T00:00:00,2023-08-22T00:00:00
INV_002575,BILL_001043,495368,usd,paid,2023-09-16T00:00:00,2023-09-21T00:00:00
INV_002576,BILL_001043,372772,usd,paid,2023-10-16T00:00:00,2023-10-21T00:00:00
INV_002577,BILL_001044,72103,usd,paid,2022-07-25T00:00:00,2022-07-30T00:00:00
INV_002578,BILL_001044,448738,usd,open,2022-08-24T00:00:00,2022-08-29T00:00:00
INV_002579,BILL_001044,178675,usd,paid,2022-09-23T00:00:00,2022-09-28T00:00:00
INV_002580,BILL_001044,306679,usd,paid,2022-10-23T00:00:00,2022-10-28T00:00:00
INV_002581,BILL_001045,455428,usd,paid,2022-06-06T00:00:00,2022-06-11T00:00:00
INV_002582,BILL_001045,187421,usd,paid,2022-07-06T00:00:00,
INV_002583,BILL_001046,461230,usd,paid,2023-05-06T00:00:00,
INV_002584,BILL_001046,203584,usd,open,2023-06-05T00:00:00,2023-06-10T00:00:00
INV_002585,BILL_001046,248252,usd,open,2023-07-05T00:00:00,2023-07-10T00:00:00
INV_002586,BILL_001047,432944,usd,paid,2023-09-20T00:00:00,2023-09-25T00:00:00
INV_002587,BILL_001047,59792,usd,paid,2023-10-20T00:00:00,2023-10-25T00:00:00
INV_002588,BILL_001047,194054,usd,paid,2023-11-19T00:00:00,2023-11-24T00:00:00
INV_002589,BILL_001047,359718,usd,paid,2023-12-19T00:00:00,2023-12-24T00:00:00
INV_002590,BILL_001048,188149,usd,open,2023-09-15T00:00:00,2023-09-20T00:00:00
INV_002591,BILL_001049,368662,usd,void,2022-05-08T00:00:00,2022-05-13T00:00:00
INV_002592,BILL_001049,479786,usd,void,2022-06-07T00:00:00,2022-06-12T00:00:00
INV_002593,BILL_001049,53948,usd,paid,2022-07-07T00:00:00,
INV_002594,BILL_001050,330293,usd,open,2023-02-10T00:00:00,2023-02-15T00:00:00
INV_002595,BILL_001050,114389,usd,paid,2023-03-12T00:00:00,
INV_002596,BILL_001051,356521,usd,void,2023-08-03T00:00:00,2023-08-08T00:00:00
INV_002597,BILL_001051,378927,usd,open,2023-09-02T00:00:00,2023-09-07T00:00:00
INV_002598,BILL_001051,90305,usd,open,2023-10-02T00:00:00,2023-10-07T00:00:00
INV_002599,BILL_001051,63948,usd,paid,2023-11-01T00:00:00,2023-11-06T00:00:00
INV_002600,BILL_001052,443526,usd,open,2022-07-12T00:00:00,2022-07-17T00:00:00
INV_002601,BILL_001053,306418,usd,paid,2023-08-16T00:00:00,2023-08-21T00:00:00
INV_002602,BILL_001053,230395,usd,paid,2023-09-15T00:00:00,2023-09-20T00:00:00
INV_002603,BILL_001053,134032,usd,paid,2023-10-15T00:00:00,2023-10-20T00:00:00
INV_002604,BILL_001054,62105,usd,void,2022-07-12T00:00:00,2022-07-17T00:00:00
INV_002605,BILL_001054,385689,usd,paid,2022-08-11T00:00:00,2022-08-16T00:00:00
INV_002606,BILL_001055,464541,usd,paid,2023-04-12T00:00:00,2023-04-17T00:00:00
INV_002607,BILL_001055,355597,usd,paid,2023-05-12T00:00:00,2023-05-17T00:00:00
INV_002608,BILL_001055,195652,usd,open,2023-06-11T00:00:00,2023-06-16T00:00:00
INV_002609,BILL_001056,51174,usd,paid,2022-09-11T00:00:00,2022-09-16T00:00:00
INV_002610,BILL_001056,367362,usd,paid,2022-10-11T00:00:00,
INV_002611,BILL_001056,171439,usd,paid,2022-11-10T00:00:00,2022-11-15T00:00:00
INV_002612,BILL_001056,253377,usd,paid,2022-12-10T00:00:00,2022-12-15T00:00:00
INV_002613,BILL_001057,349871,usd,paid,2023-05-08T00:00:00,
INV_002614,BILL_001058,138180,usd,paid,2023-04-18T00:00:00,2023-04-23T00:00:00
INV_002615,BILL_001058,474336,usd,paid,2023-05-18T00:00:00,2023-05-23T00:00:00
INV_002616,BILL_001058,421703,usd,paid,2023-06-17T00:00:00,2023-06-22T00:00:00
INV_002617,BILL_001058,113207,usd,paid,2023-07-17T00:00:00,2023-07-22T00:00:00
INV_002618,BILL_001059,443738,usd,paid,2024-01-07T00:00:00,2024-01-12T00:00:00
INV_002619,BILL_001059,386999,usd,open,2024-02-06T00:00:00,2024-02-11T00:00:00
INV_002620,BILL_001060,52927,usd,paid,2023-11-11T00:00:00,2023-11-16T00:00:00
INV_002621,BILL_001060,333109,usd,open,2023-12-11T00:00:00,2023-12-16T00:00:00
INV_002622,BILL_001060,460632,usd,paid,2024-01-10T00:00:00,2024-01-15T00:00:00
